Symbol,Price,Type,Strike,"Exp Date",DTE,Bid,Midpoint,Ask,Last,Volume,"Open Int","OI Chg",IV,Time
ET,11.86,Call,13,2022-10-21,30,0.11,0.11,0.12,0.11,1395,82666,"+42,646",34.66%,2022-09-21
CCL,9.71,Call,10,2022-11-18,58,1.12,1.14,1.15,1.12,783,37291,"+32,053",79.67%,2022-09-21
AAL,13.23,Put,10,2023-06-16,268,1.06,1.09,1.11,1.09,10063,153765,"+27,221",63.49%,2022-09-21
F,13.05,Call,13.5,2022-09-30,9,0.24,0.25,0.25,0.25,22609,25374,"+25,330",53.09%,2022-09-21
TSLA,300.8,Call,330,2022-10-07,16,3.75,3.85,3.95,3.9,11211,31349,"+23,950",52.41%,2022-09-21
AAL,13.23,Put,12,2023-01-20,121,1.11,1.14,1.16,1.15,10036,196499,"+23,215",60.72%,2022-09-21
AAPL,153.72,Put,150,2023-01-20,121,9.65,9.73,9.8,9.75,1750,64019,"+22,153",34.76%,2022-09-21
INTC,28.47,Put,28,2022-10-21,30,1.05,1.06,1.07,1.05,917,21361,"+21,310",38.65%,2022-09-21
LAZR,9.37,Call,10,2022-09-30,9,0.26,0.28,0.29,0.29,23078,21639,"+20,422",90.18%,2022-09-21
NCLH,14.58,Call,17.5,2022-10-07,16,0.13,0.14,0.15,0.14,2200,21107,"+20,052",72.98%,2022-09-21
WBD,12.22,Put,12.5,2022-11-18,58,1.3,1.34,1.37,1.3,9091,53614,"+17,037",60.19%,2022-09-21
BAC,33.15,Call,35,2022-11-18,58,1.09,1.13,1.16,1.16,1206,26949,"+16,287",36.04%,2022-09-21
BAC,33.15,Call,34,2022-09-23,2,0.15,0.16,0.16,0.15,17349,22882,"+15,444",45.80%,2022-09-21
LAZR,9.37,Put,9.5,2022-09-30,9,0.53,0.57,0.6,0.56,5202,15121,"+15,108",83.82%,2022-09-21
CHPT,16.21,Put,15,2022-09-23,2,0.08,0.09,0.1,0.1,16299,15690,"+15,054",104.64%,2022-09-21
AAPL,153.72,Put,150,2022-09-23,2,0.77,0.78,0.78,0.77,85552,33782,"+14,865",47.68%,2022-09-21
KO,59.4,Call,62.5,2022-10-21,30,0.43,0.44,0.44,0.44,6995,48124,"+14,714",21.79%,2022-09-21
PBR,13.43,Call,13.5,2022-10-21,30,0.79,0.83,0.86,0.88,559,15563,"+14,556",62.33%,2022-09-21
LUMN,8.46,Call,9,2023-03-17,177,0.75,0.81,0.87,0.82,3477,15167,"+14,257",49.95%,2022-09-21
BAC,33.15,Call,35,2022-10-21,30,0.66,0.67,0.68,0.7,2229,66549,"+12,731",36.17%,2022-09-21
AAPL,153.72,Put,140,2022-11-18,58,4.05,4.1,4.15,4.05,9537,45782,"+12,277",40.76%,2022-09-21
RIG,2.68,Call,3,2022-10-21,30,0.13,0.14,0.14,0.14,7501,13021,"+12,045",82.98%,2022-09-21
AAPL,153.72,Call,170,2022-12-16,86,4.15,4.23,4.3,4.3,1668,50614,"+11,900",32.81%,2022-09-21
CLNN,2.95,Put,1,2022-10-21,30,0.1,0.13,0.15,0.15,4476,46239,"+11,804",386.42%,2022-09-21
TWTR,41.27,Call,46,2022-09-30,9,0.36,0.39,0.42,0.32,9712,12391,"+11,534",68.65%,2022-09-21
TWTR,41.27,Put,39.5,2022-09-30,9,0.36,0.39,0.42,0.39,3073,11698,"+10,115",41.59%,2022-09-21
GOOGL,99.28,Call,104,2022-09-23,2,0.18,0.19,0.19,0.2,11553,14233,"+9,967",49.66%,2022-09-21
AAPL,153.72,Put,160,2022-09-30,9,7.25,7.35,7.45,7.35,2854,12605,"+9,645",34.22%,2022-09-21
F,13.05,Call,14.5,2022-10-21,30,0.24,0.25,0.25,0.24,2413,9430,"+9,384",48.35%,2022-09-21
AMD,74.48,Call,75,2022-10-21,30,4.4,4.43,4.45,4.45,1904,16508,"+9,019",54.34%,2022-09-21
X,19.85,Put,20,2022-10-21,30,1.41,1.43,1.45,1.43,521,15985,"+8,787",59.99%,2022-09-21
F,13.05,Put,13,2022-12-16,86,1.19,1.19,1.2,1.2,698,34660,"+8,620",47.91%,2022-09-21
JBLU,7.64,Put,7.5,2022-09-30,9,0.18,0.19,0.19,0.18,1573,8660,"+8,474",51.75%,2022-09-21
V,187.02,Call,210,2022-10-21,30,0.51,0.54,0.57,0.55,1822,10312,"+7,980",28.03%,2022-09-21
SLB,37.58,Call,46,2022-10-21,30,0.2,0.21,0.21,0.21,3667,58701,"+7,519",49.75%,2022-09-21
TSLA,300.8,Put,300,2022-09-23,2,4.2,4.23,4.25,4.25,81633,28003,"+7,470",52.48%,2022-09-21
AAPL,153.72,Put,152.5,2022-09-23,2,1.5,1.53,1.56,1.53,50352,20992,"+7,434",46.21%,2022-09-21
C,46.33,Put,55,2024-01-19,485,11.65,11.83,12,11.2,1000,51553,"+7,391",30.44%,2022-09-21
TSLA,300.8,Call,320,2022-09-30,9,2.53,2.59,2.64,2.53,10367,12189,"+7,340",46.45%,2022-09-21
RIG,2.68,Put,2,2023-05-19,240,0.27,0.3,0.32,0.3,6750,54497,"+7,264",81.17%,2022-09-21
AAL,13.23,Call,14,2022-11-18,58,0.96,0.98,0.99,0.99,7613,14305,"+7,239",61.07%,2022-09-21
AAPL,153.72,Put,155,2022-09-23,2,2.7,2.73,2.75,2.71,97637,17632,"+6,780",44.18%,2022-09-21
AAPL,153.72,Put,149,2022-09-23,2,0.57,0.59,0.6,0.57,14637,16346,"+6,751",48.33%,2022-09-21
F,13.05,Put,13,2022-09-23,2,0.19,0.2,0.2,0.19,14706,8458,"+6,641",55.49%,2022-09-21
BTU,21.39,Call,25,2022-10-21,30,0.7,0.77,0.85,0.7,5513,18965,"+6,632",75.59%,2022-09-21
NCLH,14.58,Put,14.5,2022-10-07,16,0.83,0.85,0.87,0.82,6356,8289,"+6,592",73.87%,2022-09-21
TSLA,300.8,Put,200,2023-01-20,121,7.15,7.25,7.35,7.25,17289,42197,"+6,443",69.14%,2022-09-21
GOOGL,99.28,Call,105,2022-09-30,9,0.6,0.61,0.62,0.6,7012,9169,"+6,313",38.49%,2022-09-21
AAPL,153.72,Call,157.5,2022-09-23,2,0.67,0.69,0.7,0.69,85900,33762,"+6,145",44.49%,2022-09-21
TWTR,41.27,Call,45,2022-09-30,9,0.5,0.51,0.52,0.51,1143,7296,"+5,807",66.05%,2022-09-21
AMD,74.48,Put,75,2022-10-21,30,4.7,4.73,4.75,4.71,3606,32519,"+5,762",52.86%,2022-09-21
WMT,134.77,Call,145,2022-11-18,58,1.9,1.94,1.98,2.04,517,14306,"+5,686",25.14%,2022-09-21
GIS,79.72,Call,77.5,2022-10-21,30,3,3.2,3.4,3.2,2231,15703,"+5,537",21.26%,2022-09-21
F,13.05,Put,11,2023-01-20,121,0.59,0.6,0.61,0.59,3631,13171,"+5,471",50.02%,2022-09-21
GOLD,15.18,Call,17,2022-10-21,30,0.17,0.18,0.19,0.2,553,13063,"+5,440",42.56%,2022-09-21
F,13.05,Call,14,2022-09-30,9,0.12,0.13,0.13,0.13,7287,6373,"+5,433",54.09%,2022-09-21
NFLX,236.87,Put,250,2023-01-20,121,37.25,37.48,37.7,37,7778,12915,"+5,049",57.35%,2022-09-21
AAPL,153.72,Call,160,2022-09-23,2,0.26,0.27,0.27,0.27,138654,36843,"+4,989",43.94%,2022-09-21
TSLA,300.8,Call,320,2022-09-23,2,0.31,0.32,0.33,0.31,47301,23428,"+4,958",53.34%,2022-09-21
PLTK,10.29,Call,15,2022-10-21,30,0.05,0.1,0.15,0.1,7035,30373,"+4,907",89.23%,2022-09-21
NEM,42.4,Put,40,2022-11-18,58,1.71,1.71,1.72,1.55,797,12868,"+4,897",41.25%,2022-09-21
NFLX,236.87,Call,250,2023-01-20,121,27.2,27.35,27.5,27.4,7778,8933,"+4,820",58.42%,2022-09-21
BAC,33.15,Put,30.5,2022-10-07,16,0.27,0.28,0.28,0.27,1264,4663,"+4,663",42.74%,2022-09-21
F,13.05,Put,13.5,2022-09-23,2,0.5,0.51,0.52,0.52,6969,6606,"+4,590",57.69%,2022-09-21
AAPL,153.72,Put,150,2022-09-30,9,2.19,2.22,2.24,2.21,24711,17061,"+4,562",40.01%,2022-09-21
NKLA,4.38,Call,5,2022-10-21,30,0.2,0.22,0.24,0.22,763,18320,"+4,500",86.66%,2022-09-21
AAPL,153.72,Put,150,2022-10-21,30,4.65,4.7,4.75,4.7,13604,78714,"+4,466",37.30%,2022-09-21
CAT,171.95,Put,170,2022-09-30,9,3.35,3.43,3.5,3.35,3878,4907,"+4,464",39.69%,2022-09-21
PLTK,10.29,Put,15,2022-10-21,30,4.6,4.85,5.1,4.7,9065,31688,"+4,393",134.23%,2022-09-21
CHWY,33.1,Call,35,2022-09-23,2,0.22,0.28,0.33,0.26,4871,4519,"+4,291",90.61%,2022-09-21
NVDA,132.61,Call,180,2022-11-18,58,1.15,1.17,1.2,1.18,5055,15702,"+4,282",53.68%,2022-09-21
RIVN,35.1,Call,60,2023-01-20,121,0.77,0.79,0.82,0.79,7569,7172,"+4,207",69.28%,2022-09-21
F,13.05,Call,14,2022-10-21,30,0.36,0.37,0.38,0.37,5721,6761,"+4,186",49.18%,2022-09-21
AMZN,118.54,Call,131,2022-10-21,30,1.5,1.54,1.57,1.57,905,4296,"+4,122",40.15%,2022-09-21
TSLA,300.8,Call,310,2022-09-23,2,1.4,1.44,1.48,1.4,161532,25053,"+4,064",51.02%,2022-09-21
F,13.05,Put,11,2023-03-17,177,0.83,0.85,0.87,0.76,908,14487,"+4,001",50.49%,2022-09-21
KO,59.4,Call,65,2022-12-16,86,0.53,0.61,0.68,0.6,1183,6769,"+3,869",20.46%,2022-09-21
AAPL,153.72,Put,148,2022-10-21,30,3.95,4,4.05,4,845,4126,"+3,865",37.93%,2022-09-21
LYFT,15.94,Put,17,2022-09-23,2,1.18,1.21,1.24,1.28,2236,5920,"+3,860",106.52%,2022-09-21
MOS,53.5,Put,50,2022-09-23,2,0.17,0.22,0.27,0.17,4251,4132,"+3,849",77.08%,2022-09-21
AMC,8.6,Call,26,2022-10-21,30,0.14,0.15,0.15,0.15,3696,25617,"+3,821",220.99%,2022-09-21
PBR,13.43,Call,14.5,2022-10-07,16,0.28,0.3,0.32,0.35,591,4283,"+3,805",64.37%,2022-09-21
BAC,33.15,Put,33.5,2022-09-23,2,0.65,0.66,0.67,0.66,5972,6470,"+3,771",47.15%,2022-09-21
AAPL,153.72,Put,155,2022-09-30,9,4.2,4.25,4.3,4.23,24095,18693,"+3,641",37.10%,2022-09-21
AAPL,153.72,Put,120,2022-11-18,58,1.13,1.15,1.18,1.15,1762,15594,"+3,630",47.96%,2022-09-21
ET,11.86,Call,12,2022-10-21,30,0.42,0.44,0.45,0.43,1076,34165,"+3,596",37.98%,2022-09-21
SOFI,5.69,Call,7.5,2023-01-20,121,0.43,0.44,0.44,0.42,3245,36363,"+3,567",73.19%,2022-09-21
F,13.05,Put,13,2022-09-30,9,0.38,0.39,0.39,0.38,4449,4697,"+3,486",49.22%,2022-09-21
F,13.05,Call,13,2022-10-21,30,0.76,0.78,0.79,0.77,1970,3960,"+3,453",50.84%,2022-09-21
AAL,13.23,Put,5,2025-01-17,849,0.8,0.81,0.82,0.79,1282,112290,"+3,442",76.10%,2022-09-21
